PeriodStart,PeriodEnd,Period,AirTemp,GtiFixedTilt,PanelTemp,PanelOutput
2019-12-31T07:20:00Z,2019-12-31T07:30:00Z,PT10M,1.7,0,1.7,0.0
2019-12-31T07:30:00Z,2019-12-31T07:40:00Z,PT10M,1.6,0,1.6,0.0
2019-12-31T07:40:00Z,2019-12-31T07:50:00Z,PT10M,1.5,0,1.5,0.0
2019-12-31T07:50:00Z,2019-12-31T08:00:00Z,PT10M,1.4,0,1.4,0.0
2019-12-31T08:00:00Z,2019-12-31T08:10:00Z,PT10M,1.2,0,1.2,0.0
2019-12-31T08:10:00Z,2019-12-31T08:20:00Z,PT10M,1.1,0,1.1,0.0
2019-12-31T08:20:00Z,2019-12-31T08:30:00Z,PT10M,1.0,0,1.0,0.0
2019-12-31T08:30:00Z,2019-12-31T08:40:00Z,PT10M,0.9,0,0.9,0.0
2019-12-31T08:40:00Z,2019-12-31T08:50:00Z,PT10M,0.8,0,0.8,0.0
2019-12-31T08:50:00Z,2019-12-31T09:00:00Z,PT10M,0.7,0,0.7,0.0
2019-12-31T09:00:00Z,2019-12-31T09:10:00Z,PT10M,0.5,0,0.5,0.0
2019-12-31T09:10:00Z,2019-12-31T09:20:00Z,PT10M,0.2,0,0.2,0.0
2019-12-31T09:20:00Z,2019-12-31T09:30:00Z,PT10M,-0.1,0,-0.1,0.0
2019-12-31T09:30:00Z,2019-12-31T09:40:00Z,PT10M,-0.3,0,-0.3,0.0
2019-12-31T09:40:00Z,2019-12-31T09:50:00Z,PT10M,-0.6,0,-0.6,0.0
2019-12-31T09:50:00Z,2019-12-31T10:00:00Z,PT10M,-0.9,0,-0.9,0.0
2019-12-31T10:00:00Z,2019-12-31T10:10:00Z,PT10M,-1.0,0,-1.0,0.0
2019-12-31T10:10:00Z,2019-12-31T10:20:00Z,PT10M,-1.0,0,-1.0,0.0
2019-12-31T10:20:00Z,2019-12-31T10:30:00Z,PT10M,-1.0,0,-1.0,0.0
2019-12-31T10:30:00Z,2019-12-31T10:40:00Z,PT10M,-1.1,0,-1.1,0.0
2019-12-31T10:40:00Z,2019-12-31T10:50:00Z,PT10M,-1.1,0,-1.1,0.0
2019-12-31T10:50:00Z,2019-12-31T11:00:00Z,PT10M,-1.1,0,-1.1,0.0
2019-12-31T11:00:00Z,2019-12-31T11:10:00Z,PT10M,-1.1,0,-1.1,0.0
2019-12-31T11:10:00Z,2019-12-31T11:20:00Z,PT10M,-1.2,0,-1.2,0.0
2019-12-31T11:20:00Z,2019-12-31T11:30:00Z,PT10M,-1.2,0,-1.2,0.0
2019-12-31T11:30:00Z,2019-12-31T11:40:00Z,PT10M,-1.3,0,-1.3,0.0
2019-12-31T11:40:00Z,2019-12-31T11:50:00Z,PT10M,-1.3,0,-1.3,0.0
2019-12-31T11:50:00Z,2019-12-31T12:00:00Z,PT10M,-1.4,0,-1.4,0.0
2019-12-31T12:00:00Z,2019-12-31T12:10:00Z,PT10M,-1.4,0,-1.4,0.0
2019-12-31T12:10:00Z,2019-12-31T12:20:00Z,PT10M,-1.5,0,-1.5,0.0
2019-12-31T12:20:00Z,2019-12-31T12:30:00Z,PT10M,-1.5,0,-1.5,0.0
2019-12-31T12:30:00Z,2019-12-31T12:40:00Z,PT10M,-1.6,0,-1.6,0.0
2019-12-31T12:40:00Z,2019-12-31T12:50:00Z,PT10M,-1.6,0,-1.6,0.0
2019-12-31T12:50:00Z,2019-12-31T13:00:00Z,PT10M,-1.7,0,-1.7,0.0
2019-12-31T13:00:00Z,2019-12-31T13:10:00Z,PT10M,-1.7,0,-1.7,0.0
2019-12-31T13:10:00Z,2019-12-31T13:20:00Z,PT10M,-1.6,0,-1.6,0.0
2019-12-31T13:20:00Z,2019-12-31T13:30:00Z,PT10M,-1.5,0,-1.5,0.0
2019-12-31T13:30:00Z,2019-12-31T13:40:00Z,PT10M,-1.4,1,-1.36875,0.0
2019-12-31T13:40:00Z,2019-12-31T13:50:00Z,PT10M,-1.2,43,0.14375,0.0
2019-12-31T13:50:00Z,2019-12-31T14:00:00Z,PT10M,-1.2,129,2.83125,0.06249375
2019-12-31T14:00:00Z,2019-12-31T14:10:00Z,PT10M,-0.9,229,6.25625,0.17276875
2019-12-31T14:10:00Z,2019-12-31T14:20:00Z,PT10M,-0.4,292,8.725,0.243175
2019-12-31T14:20:00Z,2019-12-31T14:30:00Z,PT10M,0.0,343,10.71875,0.30015625
2019-12-31T14:30:00Z,2019-12-31T14:40:00Z,PT10M,0.5,391,12.71875,0.35415625
2019-12-31T14:40:00Z,2019-12-31T14:50:00Z,PT10M,0.9,437,14.55625,0.40566875
2019-12-31T14:50:00Z,2019-12-31T15:00:00Z,PT10M,1.4,482,16.4625,0.4563875
2019-12-31T15:00:00Z,2019-12-31T15:10:00Z,PT10M,1.8,524,18.175,0.503525
2019-12-31T15:10:00Z,2019-12-31T15:20:00Z,PT10M,2.1,565,19.75625,0.54926875
2019-12-31T15:20:00Z,2019-12-31T15:30:00Z,PT10M,2.4,603,21.24375,0.59173125
2019-12-31T15:30:00Z,2019-12-31T15:40:00Z,PT10M,2.8,640,22.8,0.6334
2019-12-31T15:40:00Z,2019-12-31T15:50:00Z,PT10M,3.1,676,24.225,0.673675
2019-12-31T15:50:00Z,2019-12-31T16:00:00Z,PT10M,3.4,710,25.5875,0.7117625
2019-12-31T16:00:00Z,2019-12-31T16:10:00Z,PT10M,3.8,741,26.95625,0.74686875
2019-12-31T16:10:00Z,2019-12-31T16:20:00Z,PT10M,4.1,771,28.19375,0.78058125
2019-12-31T16:20:00Z,2019-12-31T16:30:00Z,PT10M,4.4,798,29.3375,0.8110125
2019-12-31T16:30:00Z,2019-12-31T16:40:00Z,PT10M,4.8,824,30.55,0.84065
2019-12-31T16:40:00Z,2019-12-31T16:50:00Z,PT10M,5.1,847,31.56875,0.86670625
2019-12-31T16:50:00Z,2019-12-31T17:00:00Z,PT10M,5.4,868,32.525,0.890575
2019-12-31T17:00:00Z,2019-12-31T17:10:00Z,PT10M,5.7,887,33.41875,0.91225625
2019-12-31T17:10:00Z,2019-12-31T17:20:00Z,PT10M,6.0,904,34.25,0.93175
2019-12-31T17:20:00Z,2019-12-31T17:30:00Z,PT10M,6.2,918,34.8875,0.9476625
2019-12-31T17:30:00Z,2019-12-31T17:40:00Z,PT10M,6.4,930,35.4625,0.9613875
2019-12-31T17:40:00Z,2019-12-31T17:50:00Z,PT10M,6.6,940,35.975,0.972925
2019-12-31T17:50:00Z,2019-12-31T18:00:00Z,PT10M,6.9,948,36.525,0.982575
2019-12-31T18:00:00Z,2019-12-31T18:10:00Z,PT10M,7.1,953,36.88125,0.98864375
2019-12-31T18:10:00Z,2019-12-31T18:20:00Z,PT10M,7.3,956,37.175,0.992525
2019-12-31T18:20:00Z,2019-12-31T18:30:00Z,PT10M,7.5,956,37.375,0.993125
2019-12-31T18:30:00Z,2019-12-31T18:40:00Z,PT10M,7.7,954,37.5125,0.9915375
2019-12-31T18:40:00Z,2019-12-31T18:50:00Z,PT10M,7.9,950,37.5875,0.9877625
2019-12-31T18:50:00Z,2019-12-31T19:00:00Z,PT10M,8.1,943,37.56875,0.98070625
2019-12-31T19:00:00Z,2019-12-31T19:10:00Z,PT10M,8.3,935,37.51875,0.97255625
2019-12-31T19:10:00Z,2019-12-31T19:20:00Z,PT10M,8.5,924,37.375,0.961125
2019-12-31T19:20:00Z,2019-12-31T19:30:00Z,PT10M,8.7,911,37.16875,0.94750625
2019-12-31T19:30:00Z,2019-12-31T19:40:00Z,PT10M,9.0,895,36.96875,0.93090625
2019-12-31T19:40:00Z,2019-12-31T19:50:00Z,PT10M,9.2,877,36.60625,0.91181875
2019-12-31T19:50:00Z,2019-12-31T20:00:00Z,PT10M,9.4,856,36.15,0.88945
2019-12-31T20:00:00Z,2019-12-31T20:10:00Z,PT10M,9.6,834,35.6625,0.8659875
2019-12-31T20:10:00Z,2019-12-31T20:20:00Z,PT10M,9.7,810,35.0125,0.8400375
2019-12-31T20:20:00Z,2019-12-31T20:30:00Z,PT10M,9.8,783,34.26875,0.81080625
2019-12-31T20:30:00Z,2019-12-31T20:40:00Z,PT10M,9.9,755,33.49375,0.78048125
2019-12-31T20:40:00Z,2019-12-31T20:50:00Z,PT10M,10.0,724,32.625,0.746875
2019-12-31T20:50:00Z,2019-12-31T21:00:00Z,PT10M,10.1,692,31.725,0.712175
2019-12-31T21:00:00Z,2019-12-31T21:10:00Z,PT10M,10.1,658,30.6625,0.6749875
2019-12-31T21:10:00Z,2019-12-31T21:20:00Z,PT10M,10.0,621,29.40625,0.63421875
2019-12-31T21:20:00Z,2019-12-31T21:30:00Z,PT10M,9.8,583,28.01875,0.59205625
2019-12-31T21:30:00Z,2019-12-31T21:40:00Z,PT10M,9.6,543,26.56875,0.54770625
2019-12-31T21:40:00Z,2019-12-31T21:50:00Z,PT10M,9.5,501,25.15625,0.50146875
2019-12-31T21:50:00Z,2019-12-31T22:00:00Z,PT10M,9.3,453,23.45625,0.44836875
2019-12-31T22:00:00Z,2019-12-31T22:10:00Z,PT10M,9.1,341,19.75625,0.32526875
2019-12-31T22:10:00Z,2019-12-31T22:20:00Z,PT10M,8.9,291,17.99375,0.26998125
2019-12-31T22:20:00Z,2019-12-31T22:30:00Z,PT10M,8.7,315,18.54375,0.29563125
2019-12-31T22:30:00Z,2019-12-31T22:40:00Z,PT10M,8.5,263,16.71875,0.23815625
2019-12-31T22:40:00Z,2019-12-31T22:50:00Z,PT10M,8.3,117,11.95625,0.07786875
2019-12-31T22:50:00Z,2019-12-31T23:00:00Z,PT10M,8.1,16,8.6,0.0
2019-12-31T23:00:00Z,2019-12-31T23:10:00Z,PT10M,7.8,4,7.925,0.0
2019-12-31T23:10:00Z,2019-12-31T23:20:00Z,PT10M,7.5,0,7.5,0.0
2019-12-31T23:20:00Z,2019-12-31T23:30:00Z,PT10M,7.2,0,7.2,0.0
2019-12-31T23:30:00Z,2019-12-31T23:40:00Z,PT10M,6.9,0,6.9,0.0
2019-12-31T23:40:00Z,2019-12-31T23:50:00Z,PT10M,6.6,0,6.6,0.0
2019-12-31T23:50:00Z,2020-01-01T00:00:00Z,PT10M,6.3,0,6.3,0.0
2020-01-01T00:00:00Z,2020-01-01T00:10:00Z,PT10M,6.0,0,6.0,0.0
2020-01-01T00:10:00Z,2020-01-01T00:20:00Z,PT10M,5.8,0,5.8,0.0
2020-01-01T00:20:00Z,2020-01-01T00:30:00Z,PT10M,5.6,0,5.6,0.0
2020-01-01T00:30:00Z,2020-01-01T00:40:00Z,PT10M,5.4,0,5.4,0.0
2020-01-01T00:40:00Z,2020-01-01T00:50:00Z,PT10M,5.2,0,5.2,0.0
2020-01-01T00:50:00Z,2020-01-01T01:00:00Z,PT10M,5.0,0,5.0,0.0
2020-01-01T01:00:00Z,2020-01-01T01:10:00Z,PT10M,4.8,0,4.8,0.0
2020-01-01T01:10:00Z,2020-01-01T01:20:00Z,PT10M,4.6,0,4.6,0.0
2020-01-01T01:20:00Z,2020-01-01T01:30:00Z,PT10M,4.4,0,4.4,0.0
2020-01-01T01:30:00Z,2020-01-01T01:40:00Z,PT10M,4.1,0,4.1,0.0
2020-01-01T01:40:00Z,2020-01-01T01:50:00Z,PT10M,3.9,0,3.9,0.0
2020-01-01T01:50:00Z,2020-01-01T02:00:00Z,PT10M,3.7,0,3.7,0.0
2020-01-01T02:00:00Z,2020-01-01T02:10:00Z,PT10M,3.5,0,3.5,0.0
2020-01-01T02:10:00Z,2020-01-01T02:20:00Z,PT10M,3.3,0,3.3,0.0
2020-01-01T02:20:00Z,2020-01-01T02:30:00Z,PT10M,3.1,0,3.1,0.0
2020-01-01T02:30:00Z,2020-01-01T02:40:00Z,PT10M,2.9,0,2.9,0.0
2020-01-01T02:40:00Z,2020-01-01T02:50:00Z,PT10M,2.7,0,2.7,0.0
2020-01-01T02:50:00Z,2020-01-01T03:00:00Z,PT10M,2.5,0,2.5,0.0
2020-01-01T03:00:00Z,2020-01-01T03:10:00Z,PT10M,2.4,0,2.4,0.0
2020-01-01T03:10:00Z,2020-01-01T03:20:00Z,PT10M,2.4,0,2.4,0.0
2020-01-01T03:20:00Z,2020-01-01T03:30:00Z,PT10M,2.3,0,2.3,0.0
2020-01-01T03:30:00Z,2020-01-01T03:40:00Z,PT10M,2.3,0,2.3,0.0
2020-01-01T03:40:00Z,2020-01-01T03:50:00Z,PT10M,2.2,0,2.2,0.0
2020-01-01T03:50:00Z,2020-01-01T04:00:00Z,PT10M,2.2,0,2.2,0.0
2020-01-01T04:00:00Z,2020-01-01T04:10:00Z,PT10M,2.2,0,2.2,0.0
2020-01-01T04:10:00Z,2020-01-01T04:20:00Z,PT10M,2.1,0,2.1,0.0
2020-01-01T04:20:00Z,2020-01-01T04:30:00Z,PT10M,2.0,0,2.0,0.0
2020-01-01T04:30:00Z,2020-01-01T04:40:00Z,PT10M,2.0,0,2.0,0.0
2020-01-01T04:40:00Z,2020-01-01T04:50:00Z,PT10M,1.9,0,1.9,0.0
2020-01-01T04:50:00Z,2020-01-01T05:00:00Z,PT10M,1.8,0,1.8,0.0
2020-01-01T05:00:00Z,2020-01-01T05:10:00Z,PT10M,1.8,0,1.8,0.0
2020-01-01T05:10:00Z,2020-01-01T05:20:00Z,PT10M,1.7,0,1.7,0.0
2020-01-01T05:20:00Z,2020-01-01T05:30:00Z,PT10M,1.6,0,1.6,0.0
2020-01-01T05:30:00Z,2020-01-01T05:40:00Z,PT10M,1.6,0,1.6,0.0
2020-01-01T05:40:00Z,2020-01-01T05:50:00Z,PT10M,1.5,0,1.5,0.0
2020-01-01T05:50:00Z,2020-01-01T06:00:00Z,PT10M,1.4,0,1.4,0.0
2020-01-01T06:00:00Z,2020-01-01T06:10:00Z,PT10M,1.4,0,1.4,0.0
2020-01-01T06:10:00Z,2020-01-01T06:20:00Z,PT10M,1.4,0,1.4,0.0
2020-01-01T06:20:00Z,2020-01-01T06:30:00Z,PT10M,1.4,0,1.4,0.0
2020-01-01T06:30:00Z,2020-01-01T06:40:00Z,PT10M,1.3,0,1.3,0.0
2020-01-01T06:40:00Z,2020-01-01T06:50:00Z,PT10M,1.3,0,1.3,0.0
2020-01-01T06:50:00Z,2020-01-01T07:00:00Z,PT10M,1.3,0,1.3,0.0
2020-01-01T07:00:00Z,2020-01-01T07:10:00Z,PT10M,1.3,0,1.3,0.0
2020-01-01T07:10:00Z,2020-01-01T07:20:00Z,PT10M,1.3,0,1.3,0.0
2020-01-01T07:20:00Z,2020-01-01T07:30:00Z,PT10M,1.3,0,1.3,0.0
2020-01-01T07:30:00Z,2020-01-01T07:40:00Z,PT10M,1.4,0,1.4,0.0
2020-01-01T07:40:00Z,2020-01-01T07:50:00Z,PT10M,1.4,0,1.4,0.0
2020-01-01T07:50:00Z,2020-01-01T08:00:00Z,PT10M,1.4,0,1.4,0.0
2020-01-01T08:00:00Z,2020-01-01T08:10:00Z,PT10M,1.3,0,1.3,0.0
2020-01-01T08:10:00Z,2020-01-01T08:20:00Z,PT10M,1.2,0,1.2,0.0
2020-01-01T08:20:00Z,2020-01-01T08:30:00Z,PT10M,1.0,0,1.0,0.0
2020-01-01T08:30:00Z,2020-01-01T08:40:00Z,PT10M,0.9,0,0.9,0.0
2020-01-01T08:40:00Z,2020-01-01T08:50:00Z,PT10M,0.7,0,0.7,0.0
2020-01-01T08:50:00Z,2020-01-01T09:00:00Z,PT10M,0.6,0,0.6,0.0
2020-01-01T09:00:00Z,2020-01-01T09:10:00Z,PT10M,0.6,0,0.6,0.0
2020-01-01T09:10:00Z,2020-01-01T09:20:00Z,PT10M,0.8,0,0.8,0.0
2020-01-01T09:20:00Z,2020-01-01T09:30:00Z,PT10M,1.0,0,1.0,0.0
2020-01-01T09:30:00Z,2020-01-01T09:40:00Z,PT10M,1.3,0,1.3,0.0
2020-01-01T09:40:00Z,2020-01-01T09:50:00Z,PT10M,1.5,0,1.5,0.0
2020-01-01T09:50:00Z,2020-01-01T10:00:00Z,PT10M,1.7,0,1.7,0.0
2020-01-01T10:00:00Z,2020-01-01T10:10:00Z,PT10M,1.8,0,1.8,0.0
2020-01-01T10:10:00Z,2020-01-01T10:20:00Z,PT10M,1.8,0,1.8,0.0
2020-01-01T10:20:00Z,2020-01-01T10:30:00Z,PT10M,1.8,0,1.8,0.0
2020-01-01T10:30:00Z,2020-01-01T10:40:00Z,PT10M,1.9,0,1.9,0.0
2020-01-01T10:40:00Z,2020-01-01T10:50:00Z,PT10M,1.9,0,1.9,0.0
2020-01-01T10:50:00Z,2020-01-01T11:00:00Z,PT10M,1.9,0,1.9,0.0
2020-01-01T11:00:00Z,2020-01-01T11:10:00Z,PT10M,1.9,0,1.9,0.0
2020-01-01T11:10:00Z,2020-01-01T11:20:00Z,PT10M,1.9,0,1.9,0.0
2020-01-01T11:20:00Z,2020-01-01T11:30:00Z,PT10M,1.9,0,1.9,0.0
2020-01-01T11:30:00Z,2020-01-01T11:40:00Z,PT10M,1.9,0,1.9,0.0
2020-01-01T11:40:00Z,2020-01-01T11:50:00Z,PT10M,1.9,0,1.9,0.0
2020-01-01T11:50:00Z,2020-01-01T12:00:00Z,PT10M,1.9,0,1.9,0.0
2020-01-01T12:00:00Z,2020-01-01T12:10:00Z,PT10M,1.9,0,1.9,0.0
2020-01-01T12:10:00Z,2020-01-01T12:20:00Z,PT10M,1.9,0,1.9,0.0
2020-01-01T12:20:00Z,2020-01-01T12:30:00Z,PT10M,1.9,0,1.9,0.0
2020-01-01T12:30:00Z,2020-01-01T12:40:00Z,PT10M,1.9,0,1.9,0.0
2020-01-01T12:40:00Z,2020-01-01T12:50:00Z,PT10M,1.9,0,1.9,0.0
2020-01-01T12:50:00Z,2020-01-01T13:00:00Z,PT10M,1.9,0,1.9,0.0
2020-01-01T13:00:00Z,2020-01-01T13:10:00Z,PT10M,1.9,0,1.9,0.0
2020-01-01T13:10:00Z,2020-01-01T13:20:00Z,PT10M,2.0,0,2.0,0.0
2020-01-01T13:20:00Z,2020-01-01T13:30:00Z,PT10M,2.1,0,2.1,0.0
2020-01-01T13:30:00Z,2020-01-01T13:40:00Z,PT10M,2.1,1,2.13125,0.0
2020-01-01T13:40:00Z,2020-01-01T13:50:00Z,PT10M,2.2,33,3.23125,0.0
2020-01-01T13:50:00Z,2020-01-01T14:00:00Z,PT10M,2.3,108,5.675,0.050025
2020-01-01T14:00:00Z,2020-01-01T14:10:00Z,PT10M,2.5,200,8.75,0.15125
2020-01-01T14:10:00Z,2020-01-01T14:20:00Z,PT10M,3.0,262,11.1875,0.2205625
2020-01-01T14:20:00Z,2020-01-01T14:30:00Z,PT10M,3.4,312,13.15,0.27645
2020-01-01T14:30:00Z,2020-01-01T14:40:00Z,PT10M,3.9,360,15.15,0.33045
2020-01-01T14:40:00Z,2020-01-01T14:50:00Z,PT10M,4.3,406,16.9875,0.3819625
2020-01-01T14:50:00Z,2020-01-01T15:00:00Z,PT10M,4.8,450,18.8625,0.4315875
2020-01-01T15:00:00Z,2020-01-01T15:10:00Z,PT10M,5.2,493,20.60625,0.47981875
2020-01-01T15:10:00Z,2020-01-01T15:20:00Z,PT10M,5.8,534,22.4875,0.5264625
2020-01-01T15:20:00Z,2020-01-01T15:30:00Z,PT10M,6.2,573,24.10625,0.57031875
2020-01-01T15:30:00Z,2020-01-01T15:40:00Z,PT10M,6.8,610,25.8625,0.6125875
2020-01-01T15:40:00Z,2020-01-01T15:50:00Z,PT10M,7.2,646,27.3875,0.6531625
2020-01-01T15:50:00Z,2020-01-01T16:00:00Z,PT10M,7.8,679,29.01875,0.69105625
2020-01-01T16:00:00Z,2020-01-01T16:10:00Z,PT10M,8.2,711,30.41875,0.72725625
2020-01-01T16:10:00Z,2020-01-01T16:20:00Z,PT10M,8.6,740,31.725,0.760175
2020-01-01T16:20:00Z,2020-01-01T16:30:00Z,PT10M,9.0,767,32.96875,0.79090625
2020-01-01T16:30:00Z,2020-01-01T16:40:00Z,PT10M,9.5,792,34.25,0.81975
2020-01-01T16:40:00Z,2020-01-01T16:50:00Z,PT10M,9.9,815,35.36875,0.84610625
2020-01-01T16:50:00Z,2020-01-01T17:00:00Z,PT10M,10.3,835,36.39375,0.86918125
2020-01-01T17:00:00Z,2020-01-01T17:10:00Z,PT10M,10.6,854,37.2875,0.8908625
2020-01-01T17:10:00Z,2020-01-01T17:20:00Z,PT10M,10.8,869,37.95625,0.90786875
2020-01-01T17:20:00Z,2020-01-01T17:30:00Z,PT10M,11.0,883,38.59375,0.92378125
2020-01-01T17:30:00Z,2020-01-01T17:40:00Z,PT10M,11.3,895,39.26875,0.93780625
2020-01-01T17:40:00Z,2020-01-01T17:50:00Z,PT10M,11.5,905,39.78125,0.94934375
2020-01-01T17:50:00Z,2020-01-01T18:00:00Z,PT10M,11.7,912,40.2,0.9576
2020-01-01T18:00:00Z,2020-01-01T18:10:00Z,PT10M,11.9,917,40.55625,0.96366875
2020-01-01T18:10:00Z,2020-01-01T18:20:00Z,PT10M,12.0,919,40.71875,0.96615625
2020-01-01T18:20:00Z,2020-01-01T18:30:00Z,PT10M,12.1,920,40.85,0.96755
2020-01-01T18:30:00Z,2020-01-01T18:40:00Z,PT10M,12.3,917,40.95625,0.96486875
2020-01-01T18:40:00Z,2020-01-01T18:50:00Z,PT10M,12.4,912,40.9,0.9597
2020-01-01T18:50:00Z,2020-01-01T19:00:00Z,PT10M,12.5,905,40.78125,0.95234375
2020-01-01T19:00:00Z,2020-01-01T19:10:00Z,PT10M,12.6,706,34.6625,0.7349875
2020-01-01T19:10:00Z,2020-01-01T19:20:00Z,PT10M,12.7,388,24.825,0.387475
2020-01-01T19:20:00Z,2020-01-01T19:30:00Z,PT10M,12.8,484,27.925,0.492775
2020-01-01T19:30:00Z,2020-01-01T19:40:00Z,PT10M,12.8,617,32.08125,0.63824375
2020-01-01T19:40:00Z,2020-01-01T19:50:00Z,PT10M,12.9,784,37.4,0.8212
2020-01-01T19:50:00Z,2020-01-01T20:00:00Z,PT10M,13.0,731,35.84375,0.76353125
2020-01-01T20:00:00Z,2020-01-01T20:10:00Z,PT10M,13.0,591,31.46875,0.61040625
2020-01-01T20:10:00Z,2020-01-01T20:20:00Z,PT10M,12.9,571,30.74375,0.58823125
2020-01-01T20:20:00Z,2020-01-01T20:30:00Z,PT10M,12.9,633,32.68125,0.65604375
2020-01-01T20:30:00Z,2020-01-01T20:40:00Z,PT10M,12.8,578,30.8625,0.5955875
2020-01-01T20:40:00Z,2020-01-01T20:50:00Z,PT10M,12.8,399,25.26875,0.39980625
2020-01-01T20:50:00Z,2020-01-01T21:00:00Z,PT10M,12.7,452,26.825,0.457475
2020-01-01T21:00:00Z,2020-01-01T21:10:00Z,PT10M,12.6,469,27.25625,0.47576875
2020-01-01T21:10:00Z,2020-01-01T21:20:00Z,PT10M,12.4,302,21.8375,0.2925125
2020-01-01T21:20:00Z,2020-01-01T21:30:00Z,PT10M,12.2,164,17.325,0.140975
2020-01-01T21:30:00Z,2020-01-01T21:40:00Z,PT10M,12.0,355,23.09375,0.34928125
2020-01-01T21:40:00Z,2020-01-01T21:50:00Z,PT10M,11.8,217,18.58125,0.19774375
2020-01-01T21:50:00Z,2020-01-01T22:00:00Z,PT10M,11.6,94,14.5375,0.0626125
2020-01-01T22:00:00Z,2020-01-01T22:10:00Z,PT10M,11.4,56,13.15,0.02045
