PeriodStart,PeriodEnd,Period,AirTemp,GtiFixedTilt,PanelTemp,PanelOutput
2019-12-31T12:10:00Z,2019-12-31T12:20:00Z,PT10M,5.2,0,5.2,0.0
2019-12-31T12:20:00Z,2019-12-31T12:30:00Z,PT10M,5.3,0,5.3,0.0
2019-12-31T12:30:00Z,2019-12-31T12:40:00Z,PT10M,5.3,0,5.3,0.0
2019-12-31T12:40:00Z,2019-12-31T12:50:00Z,PT10M,5.4,0,5.4,0.0
2019-12-31T12:50:00Z,2019-12-31T13:00:00Z,PT10M,5.4,0,5.4,0.0
2019-12-31T13:00:00Z,2019-12-31T13:10:00Z,PT10M,5.4,0,5.4,0.0
2019-12-31T13:10:00Z,2019-12-31T13:20:00Z,PT10M,5.5,0,5.5,0.0
2019-12-31T13:20:00Z,2019-12-31T13:30:00Z,PT10M,5.6,0,5.6,0.0
2019-12-31T13:30:00Z,2019-12-31T13:40:00Z,PT10M,5.6,0,5.6,0.0
2019-12-31T13:40:00Z,2019-12-31T13:50:00Z,PT10M,5.7,0,5.7,0.0
2019-12-31T13:50:00Z,2019-12-31T14:00:00Z,PT10M,5.8,0,5.8,0.0
2019-12-31T14:00:00Z,2019-12-31T14:10:00Z,PT10M,5.9,0,5.9,0.0
2019-12-31T14:10:00Z,2019-12-31T14:20:00Z,PT10M,6.1,0,6.1,0.0
2019-12-31T14:20:00Z,2019-12-31T14:30:00Z,PT10M,6.2,0,6.2,0.0
2019-12-31T14:30:00Z,2019-12-31T14:40:00Z,PT10M,6.4,0,6.4,0.0
2019-12-31T14:40:00Z,2019-12-31T14:50:00Z,PT10M,6.6,0,6.6,0.0
2019-12-31T14:50:00Z,2019-12-31T15:00:00Z,PT10M,6.7,4,6.825,0.0
2019-12-31T15:00:00Z,2019-12-31T15:10:00Z,PT10M,6.9,47,8.36875,0.0
2019-12-31T15:10:00Z,2019-12-31T15:20:00Z,PT10M,7.2,129,11.23125,0.08769375
2019-12-31T15:20:00Z,2019-12-31T15:30:00Z,PT10M,7.4,219,14.24375,0.18673125
2019-12-31T15:30:00Z,2019-12-31T15:40:00Z,PT10M,7.6,275,16.19375,0.24858125
2019-12-31T15:40:00Z,2019-12-31T15:50:00Z,PT10M,7.9,325,18.05625,0.30416875
2019-12-31T15:50:00Z,2019-12-31T16:00:00Z,PT10M,8.1,373,19.75625,0.35726875
2019-12-31T16:00:00Z,2019-12-31T16:10:00Z,PT10M,8.3,419,21.39375,0.40818125
2019-12-31T16:10:00Z,2019-12-31T16:20:00Z,PT10M,8.5,463,22.96875,0.45690625
2019-12-31T16:20:00Z,2019-12-31T16:30:00Z,PT10M,8.7,506,24.5125,0.5045375
2019-12-31T16:30:00Z,2019-12-31T16:40:00Z,PT10M,8.9,547,25.99375,0.54998125
2019-12-31T16:40:00Z,2019-12-31T16:50:00Z,PT10M,9.1,586,27.4125,0.5932375
2019-12-31T16:50:00Z,2019-12-31T17:00:00Z,PT10M,9.3,623,28.76875,0.63430625
2019-12-31T17:00:00Z,2019-12-31T17:10:00Z,PT10M,9.5,658,30.0625,0.6731875
2019-12-31T17:10:00Z,2019-12-31T17:20:00Z,PT10M,9.6,691,31.19375,0.70958125
2019-12-31T17:20:00Z,2019-12-31T17:30:00Z,PT10M,9.7,722,32.2625,0.7437875
2019-12-31T17:30:00Z,2019-12-31T17:40:00Z,PT10M,9.9,752,33.4,0.7772
2019-12-31T17:40:00Z,2019-12-31T17:50:00Z,PT10M,10.0,779,34.34375,0.80703125
2019-12-31T17:50:00Z,2019-12-31T18:00:00Z,PT10M,10.1,804,35.225,0.834675
2019-12-31T18:00:00Z,2019-12-31T18:10:00Z,PT10M,10.2,827,36.04375,0.86013125
2019-12-31T18:10:00Z,2019-12-31T18:20:00Z,PT10M,10.2,848,36.7,0.8831
2019-12-31T18:20:00Z,2019-12-31T18:30:00Z,PT10M,10.3,867,37.39375,0.90418125
2019-12-31T18:30:00Z,2019-12-31T18:40:00Z,PT10M,10.3,884,37.925,0.922775
2019-12-31T18:40:00Z,2019-12-31T18:50:00Z,PT10M,10.4,898,38.4625,0.9383875
2019-12-31T18:50:00Z,2019-12-31T19:00:00Z,PT10M,10.4,910,38.8375,0.9515125
2019-12-31T19:00:00Z,2019-12-31T19:10:00Z,PT10M,10.4,920,39.15,0.96245
2019-12-31T19:10:00Z,2019-12-31T19:20:00Z,PT10M,10.6,927,39.56875,0.97070625
2019-12-31T19:20:00Z,2019-12-31T19:30:00Z,PT10M,10.6,933,39.75625,0.97726875
2019-12-31T19:30:00Z,2019-12-31T19:40:00Z,PT10M,10.8,792,35.55,0.82365
2019-12-31T19:40:00Z,2019-12-31T19:50:00Z,PT10M,10.8,936,40.05,0.98115
2019-12-31T19:50:00Z,2019-12-31T20:00:00Z,PT10M,11.0,934,40.1875,0.9795625
2019-12-31T20:00:00Z,2019-12-31T20:10:00Z,PT10M,11.1,856,37.85,0.89455
2019-12-31T20:10:00Z,2019-12-31T20:20:00Z,PT10M,11.2,776,35.45,0.80735
2019-12-31T20:20:00Z,2019-12-31T20:30:00Z,PT10M,11.4,765,35.30625,0.79591875
2019-12-31T20:30:00Z,2019-12-31T20:40:00Z,PT10M,11.6,755,35.19375,0.78558125
2019-12-31T20:40:00Z,2019-12-31T20:50:00Z,PT10M,11.8,739,34.89375,0.76868125
2019-12-31T20:50:00Z,2019-12-31T21:00:00Z,PT10M,11.9,726,34.5875,0.7547625
2019-12-31T21:00:00Z,2019-12-31T21:10:00Z,PT10M,12.0,710,34.1875,0.7375625
2019-12-31T21:10:00Z,2019-12-31T21:20:00Z,PT10M,12.1,691,33.69375,0.71708125
2019-12-31T21:20:00Z,2019-12-31T21:30:00Z,PT10M,12.2,677,33.35625,0.70206875
2019-12-31T21:30:00Z,2019-12-31T21:40:00Z,PT10M,12.2,654,32.6375,0.6769125
2019-12-31T21:40:00Z,2019-12-31T21:50:00Z,PT10M,12.3,624,31.8,0.6444
2019-12-31T21:50:00Z,2019-12-31T22:00:00Z,PT10M,12.4,596,31.025,0.614075
2019-12-31T22:00:00Z,2019-12-31T22:10:00Z,PT10M,12.4,564,30.025,0.579075
2019-12-31T22:10:00Z,2019-12-31T22:20:00Z,PT10M,12.4,531,28.99375,0.54298125
2019-12-31T22:20:00Z,2019-12-31T22:30:00Z,PT10M,12.4,498,27.9625,0.5068875
2019-12-31T22:30:00Z,2019-12-31T22:40:00Z,PT10M,12.4,460,26.775,0.465325
2019-12-31T22:40:00Z,2019-12-31T22:50:00Z,PT10M,12.4,426,25.7125,0.4281375
2019-12-31T22:50:00Z,2019-12-31T23:00:00Z,PT10M,12.4,413,25.30625,0.41391875
2019-12-31T23:00:00Z,2019-12-31T23:10:00Z,PT10M,12.4,375,24.11875,0.37235625
2019-12-31T23:10:00Z,2019-12-31T23:20:00Z,PT10M,12.3,353,23.33125,0.34799375
2019-12-31T23:20:00Z,2019-12-31T23:30:00Z,PT10M,12.2,389,24.35625,0.38706875
2019-12-31T23:30:00Z,2019-12-31T23:40:00Z,PT10M,12.1,352,23.1,0.3463
2019-12-31T23:40:00Z,2019-12-31T23:50:00Z,PT10M,12.0,304,21.5,0.2935
2019-12-31T23:50:00Z,2020-01-01T00:00:00Z,PT10M,11.9,219,18.74375,0.20023125
2020-01-01T00:00:00Z,2020-01-01T00:10:00Z,PT10M,11.8,185,17.58125,0.16274375
2020-01-01T00:10:00Z,2020-01-01T00:20:00Z,PT10M,11.7,92,14.575,0.060725
2020-01-01T00:20:00Z,2020-01-01T00:30:00Z,PT10M,11.6,22,12.2875,0.0
2020-01-01T00:30:00Z,2020-01-01T00:40:00Z,PT10M,11.5,0,11.5,0.0
2020-01-01T00:40:00Z,2020-01-01T00:50:00Z,PT10M,11.4,0,11.4,0.0
2020-01-01T00:50:00Z,2020-01-01T01:00:00Z,PT10M,11.3,0,11.3,0.0
2020-01-01T01:00:00Z,2020-01-01T01:10:00Z,PT10M,11.2,0,11.2,0.0
2020-01-01T01:10:00Z,2020-01-01T01:20:00Z,PT10M,11.2,0,11.2,0.0
2020-01-01T01:20:00Z,2020-01-01T01:30:00Z,PT10M,11.2,0,11.2,0.0
2020-01-01T01:30:00Z,2020-01-01T01:40:00Z,PT10M,11.1,0,11.1,0.0
2020-01-01T01:40:00Z,2020-01-01T01:50:00Z,PT10M,11.1,0,11.1,0.0
2020-01-01T01:50:00Z,2020-01-01T02:00:00Z,PT10M,11.1,0,11.1,0.0
2020-01-01T02:00:00Z,2020-01-01T02:10:00Z,PT10M,10.9,0,10.9,0.0
2020-01-01T02:10:00Z,2020-01-01T02:20:00Z,PT10M,10.5,0,10.5,0.0
2020-01-01T02:20:00Z,2020-01-01T02:30:00Z,PT10M,10.0,0,10.0,0.0
2020-01-01T02:30:00Z,2020-01-01T02:40:00Z,PT10M,9.6,0,9.6,0.0
2020-01-01T02:40:00Z,2020-01-01T02:50:00Z,PT10M,9.2,0,9.2,0.0
2020-01-01T02:50:00Z,2020-01-01T03:00:00Z,PT10M,8.7,0,8.7,0.0
2020-01-01T03:00:00Z,2020-01-01T03:10:00Z,PT10M,8.4,0,8.4,0.0
2020-01-01T03:10:00Z,2020-01-01T03:20:00Z,PT10M,8.2,0,8.2,0.0
2020-01-01T03:20:00Z,2020-01-01T03:30:00Z,PT10M,8.1,0,8.1,0.0
2020-01-01T03:30:00Z,2020-01-01T03:40:00Z,PT10M,7.9,0,7.9,0.0
2020-01-01T03:40:00Z,2020-01-01T03:50:00Z,PT10M,7.8,0,7.8,0.0
2020-01-01T03:50:00Z,2020-01-01T04:00:00Z,PT10M,7.6,0,7.6,0.0
2020-01-01T04:00:00Z,2020-01-01T04:10:00Z,PT10M,7.4,0,7.4,0.0
2020-01-01T04:10:00Z,2020-01-01T04:20:00Z,PT10M,7.2,0,7.2,0.0
2020-01-01T04:20:00Z,2020-01-01T04:30:00Z,PT10M,7.0,0,7.0,0.0
2020-01-01T04:30:00Z,2020-01-01T04:40:00Z,PT10M,6.9,0,6.9,0.0
2020-01-01T04:40:00Z,2020-01-01T04:50:00Z,PT10M,6.7,0,6.7,0.0
2020-01-01T04:50:00Z,2020-01-01T05:00:00Z,PT10M,6.5,0,6.5,0.0
2020-01-01T05:00:00Z,2020-01-01T05:10:00Z,PT10M,6.3,0,6.3,0.0
2020-01-01T05:10:00Z,2020-01-01T05:20:00Z,PT10M,6.2,0,6.2,0.0
2020-01-01T05:20:00Z,2020-01-01T05:30:00Z,PT10M,6.0,0,6.0,0.0
2020-01-01T05:30:00Z,2020-01-01T05:40:00Z,PT10M,5.9,0,5.9,0.0
2020-01-01T05:40:00Z,2020-01-01T05:50:00Z,PT10M,5.7,0,5.7,0.0
2020-01-01T05:50:00Z,2020-01-01T06:00:00Z,PT10M,5.6,0,5.6,0.0
2020-01-01T06:00:00Z,2020-01-01T06:10:00Z,PT10M,5.5,0,5.5,0.0
2020-01-01T06:10:00Z,2020-01-01T06:20:00Z,PT10M,5.5,0,5.5,0.0
2020-01-01T06:20:00Z,2020-01-01T06:30:00Z,PT10M,5.5,0,5.5,0.0
2020-01-01T06:30:00Z,2020-01-01T06:40:00Z,PT10M,5.4,0,5.4,0.0
2020-01-01T06:40:00Z,2020-01-01T06:50:00Z,PT10M,5.4,0,5.4,0.0
2020-01-01T06:50:00Z,2020-01-01T07:00:00Z,PT10M,5.4,0,5.4,0.0
2020-01-01T07:00:00Z,2020-01-01T07:10:00Z,PT10M,5.4,0,5.4,0.0
2020-01-01T07:10:00Z,2020-01-01T07:20:00Z,PT10M,5.2,0,5.2,0.0
2020-01-01T07:20:00Z,2020-01-01T07:30:00Z,PT10M,5.2,0,5.2,0.0
2020-01-01T07:30:00Z,2020-01-01T07:40:00Z,PT10M,5.1,0,5.1,0.0
2020-01-01T07:40:00Z,2020-01-01T07:50:00Z,PT10M,5.0,0,5.0,0.0
2020-01-01T07:50:00Z,2020-01-01T08:00:00Z,PT10M,4.9,0,4.9,0.0
2020-01-01T08:00:00Z,2020-01-01T08:10:00Z,PT10M,4.7,0,4.7,0.0
2020-01-01T08:10:00Z,2020-01-01T08:20:00Z,PT10M,4.4,0,4.4,0.0
2020-01-01T08:20:00Z,2020-01-01T08:30:00Z,PT10M,4.2,0,4.2,0.0
2020-01-01T08:30:00Z,2020-01-01T08:40:00Z,PT10M,3.9,0,3.9,0.0
2020-01-01T08:40:00Z,2020-01-01T08:50:00Z,PT10M,3.7,0,3.7,0.0
2020-01-01T08:50:00Z,2020-01-01T09:00:00Z,PT10M,3.4,0,3.4,0.0
2020-01-01T09:00:00Z,2020-01-01T09:10:00Z,PT10M,3.3,0,3.3,0.0
2020-01-01T09:10:00Z,2020-01-01T09:20:00Z,PT10M,3.2,0,3.2,0.0
2020-01-01T09:20:00Z,2020-01-01T09:30:00Z,PT10M,3.2,0,3.2,0.0
2020-01-01T09:30:00Z,2020-01-01T09:40:00Z,PT10M,3.2,0,3.2,0.0
2020-01-01T09:40:00Z,2020-01-01T09:50:00Z,PT10M,3.2,0,3.2,0.0
2020-01-01T09:50:00Z,2020-01-01T10:00:00Z,PT10M,3.1,0,3.1,0.0
2020-01-01T10:00:00Z,2020-01-01T10:10:00Z,PT10M,3.1,0,3.1,0.0
2020-01-01T10:10:00Z,2020-01-01T10:20:00Z,PT10M,3.1,0,3.1,0.0
2020-01-01T10:20:00Z,2020-01-01T10:30:00Z,PT10M,3.1,0,3.1,0.0
2020-01-01T10:30:00Z,2020-01-01T10:40:00Z,PT10M,3.1,0,3.1,0.0
2020-01-01T10:40:00Z,2020-01-01T10:50:00Z,PT10M,3.1,0,3.1,0.0
2020-01-01T10:50:00Z,2020-01-01T11:00:00Z,PT10M,3.1,0,3.1,0.0
2020-01-01T11:00:00Z,2020-01-01T11:10:00Z,PT10M,3.1,0,3.1,0.0
2020-01-01T11:10:00Z,2020-01-01T11:20:00Z,PT10M,3.0,0,3.0,0.0
2020-01-01T11:20:00Z,2020-01-01T11:30:00Z,PT10M,3.0,0,3.0,0.0
2020-01-01T11:30:00Z,2020-01-01T11:40:00Z,PT10M,2.9,0,2.9,0.0
2020-01-01T11:40:00Z,2020-01-01T11:50:00Z,PT10M,2.9,0,2.9,0.0
2020-01-01T11:50:00Z,2020-01-01T12:00:00Z,PT10M,2.8,0,2.8,0.0
2020-01-01T12:00:00Z,2020-01-01T12:10:00Z,PT10M,2.8,0,2.8,0.0
2020-01-01T12:10:00Z,2020-01-01T12:20:00Z,PT10M,2.8,0,2.8,0.0
2020-01-01T12:20:00Z,2020-01-01T12:30:00Z,PT10M,2.8,0,2.8,0.0
2020-01-01T12:30:00Z,2020-01-01T12:40:00Z,PT10M,2.9,0,2.9,0.0
2020-01-01T12:40:00Z,2020-01-01T12:50:00Z,PT10M,2.9,0,2.9,0.0
2020-01-01T12:50:00Z,2020-01-01T13:00:00Z,PT10M,2.9,0,2.9,0.0
2020-01-01T13:00:00Z,2020-01-01T13:10:00Z,PT10M,2.9,0,2.9,0.0
2020-01-01T13:10:00Z,2020-01-01T13:20:00Z,PT10M,2.9,0,2.9,0.0
2020-01-01T13:20:00Z,2020-01-01T13:30:00Z,PT10M,2.9,0,2.9,0.0
2020-01-01T13:30:00Z,2020-01-01T13:40:00Z,PT10M,2.9,0,2.9,0.0
2020-01-01T13:40:00Z,2020-01-01T13:50:00Z,PT10M,2.9,0,2.9,0.0
2020-01-01T13:50:00Z,2020-01-01T14:00:00Z,PT10M,2.9,0,2.9,0.0
2020-01-01T14:00:00Z,2020-01-01T14:10:00Z,PT10M,3.1,0,3.1,0.0
2020-01-01T14:10:00Z,2020-01-01T14:20:00Z,PT10M,3.4,0,3.4,0.0
2020-01-01T14:20:00Z,2020-01-01T14:30:00Z,PT10M,3.6,0,3.6,0.0
2020-01-01T14:30:00Z,2020-01-01T14:40:00Z,PT10M,4.0,0,4.0,0.0
2020-01-01T14:40:00Z,2020-01-01T14:50:00Z,PT10M,4.2,0,4.2,0.0
2020-01-01T14:50:00Z,2020-01-01T15:00:00Z,PT10M,4.6,3,4.69375,0.0
2020-01-01T15:00:00Z,2020-01-01T15:10:00Z,PT10M,4.7,43,6.04375,0.0
2020-01-01T15:10:00Z,2020-01-01T15:20:00Z,PT10M,4.8,23,5.51875,0.0
2020-01-01T15:20:00Z,2020-01-01T15:30:00Z,PT10M,4.8,129,8.83125,0.08049375
2020-01-01T15:30:00Z,2020-01-01T15:40:00Z,PT10M,4.9,84,7.525,0.031575
2020-01-01T15:40:00Z,2020-01-01T15:50:00Z,PT10M,4.9,181,10.55625,0.13766875
2020-01-01T15:50:00Z,2020-01-01T16:00:00Z,PT10M,5.0,76,7.375,0.023125
2020-01-01T16:00:00Z,2020-01-01T16:10:00Z,PT10M,5.0,158,9.9375,0.1128125
2020-01-01T16:10:00Z,2020-01-01T16:20:00Z,PT10M,5.1,166,10.2875,0.1218625
2020-01-01T16:20:00Z,2020-01-01T16:30:00Z,PT10M,5.1,292,14.225,0.259675
2020-01-01T16:30:00Z,2020-01-01T16:40:00Z,PT10M,5.2,247,12.91875,0.21075625
2020-01-01T16:40:00Z,2020-01-01T16:50:00Z,PT10M,5.2,454,19.3875,0.4371625
2020-01-01T16:50:00Z,2020-01-01T17:00:00Z,PT10M,5.3,171,10.64375,0.12793125
2020-01-01T17:00:00Z,2020-01-01T17:10:00Z,PT10M,5.4,310,15.0875,0.2802625
2020-01-01T17:10:00Z,2020-01-01T17:20:00Z,PT10M,5.6,611,24.69375,0.61008125
2020-01-01T17:20:00Z,2020-01-01T17:30:00Z,PT10M,5.7,696,27.45,0.70335
2020-01-01T17:30:00Z,2020-01-01T17:40:00Z,PT10M,5.9,601,24.68125,0.60004375
2020-01-01T17:40:00Z,2020-01-01T17:50:00Z,PT10M,6.1,618,25.4125,0.6192375
2020-01-01T17:50:00Z,2020-01-01T18:00:00Z,PT10M,6.2,640,26.2,0.6436
2020-01-01T18:00:00Z,2020-01-01T18:10:00Z,PT10M,6.3,652,26.675,0.657025
2020-01-01T18:10:00Z,2020-01-01T18:20:00Z,PT10M,6.4,666,27.2125,0.6726375
2020-01-01T18:20:00Z,2020-01-01T18:30:00Z,PT10M,6.5,694,28.1875,0.7035625
2020-01-01T18:30:00Z,2020-01-01T18:40:00Z,PT10M,6.6,701,28.50625,0.71151875
2020-01-01T18:40:00Z,2020-01-01T18:50:00Z,PT10M,6.7,722,29.2625,0.7347875
2020-01-01T18:50:00Z,2020-01-01T19:00:00Z,PT10M,6.8,693,28.45625,0.70336875
2020-01-01T19:00:00Z,2020-01-01T19:10:00Z,PT10M,6.9,736,29.9,0.7507
2020-01-01T19:10:00Z,2020-01-01T19:20:00Z,PT10M,7.0,573,24.90625,0.57271875
2020-01-01T19:20:00Z,2020-01-01T19:30:00Z,PT10M,7.2,507,23.04375,0.50113125
2020-01-01T19:30:00Z,2020-01-01T19:40:00Z,PT10M,7.4,637,27.30625,0.64391875
2020-01-01T19:40:00Z,2020-01-01T19:50:00Z,PT10M,7.6,428,20.975,0.415925
2020-01-01T19:50:00Z,2020-01-01T20:00:00Z,PT10M,7.7,445,21.60625,0.43481875
2020-01-01T20:00:00Z,2020-01-01T20:10:00Z,PT10M,7.9,437,21.55625,0.42666875
2020-01-01T20:10:00Z,2020-01-01T20:20:00Z,PT10M,8.2,453,22.35625,0.44506875
2020-01-01T20:20:00Z,2020-01-01T20:30:00Z,PT10M,8.5,624,28.0,0.633
2020-01-01T20:30:00Z,2020-01-01T20:40:00Z,PT10M,8.8,730,31.6125,0.7498375
2020-01-01T20:40:00Z,2020-01-01T20:50:00Z,PT10M,9.1,723,31.69375,0.74308125
2020-01-01T20:50:00Z,2020-01-01T21:00:00Z,PT10M,9.4,659,29.99375,0.67398125
2020-01-01T21:00:00Z,2020-01-01T21:10:00Z,PT10M,9.6,638,29.5375,0.6516125
2020-01-01T21:10:00Z,2020-01-01T21:20:00Z,PT10M,9.7,669,30.60625,0.68581875
2020-01-01T21:20:00Z,2020-01-01T21:30:00Z,PT10M,9.8,651,30.14375,0.66643125
2020-01-01T21:30:00Z,2020-01-01T21:40:00Z,PT10M,9.9,631,29.61875,0.64485625
2020-01-01T21:40:00Z,2020-01-01T21:50:00Z,PT10M,10.0,603,28.84375,0.61453125
2020-01-01T21:50:00Z,2020-01-01T22:00:00Z,PT10M,10.1,574,28.0375,0.5831125
2020-01-01T22:00:00Z,2020-01-01T22:10:00Z,PT10M,10.2,545,27.23125,0.55169375
2020-01-01T22:10:00Z,2020-01-01T22:20:00Z,PT10M,10.2,511,26.16875,0.51450625
